Group	filter	actor	item	Distance	DistanceM	Space	SpaceM	HoldT	HoldTM	Subs	SubsM	Peak	PeakM	Gaze	Duration	DurationM
0	1	23	22	4.24	-1.01441	2	0.71279	2.77	1.14226	12	-0.18281	1.11	-1.40836	0.29	8175.00	.05
0	1	23	23	6.41	-0.41334	2	0.86978	0.73	-0.60066	9	-0.65334	1.63	-0.74391	0.12	6811.00	-.47
0	1	23	24	5.05	-0.48774	2	0.3549	0	-1.59733	9	-0.26679	1.39	-0.95877	0.42	5298.00	-.61
0	1	23	25	5.67	-0.36474	2	0.69194	1.9	0.10833	9	-0.64184	2.9	0.21267	0.18	7054.00	-.31
0	1	23	26	5.9	-0.17127	4	1.58158	1.3	-0.21684	9	-0.56915	1.14	-1.01497	0.12	7244.00	-.32
0	1	23	27	3.84	-0.90162	2	0.31626	0.4	-1.29901	7	-0.87118	0.96	-1.13591	0.37	7378.00	.06
0	1	23	28	3.48	-1.74158	4	0.07025	0.87	-0.25689	6	-1.38934	1.16	-1.55306	0.35	5185.00	-.94
0	1	23	29	4.51	-0.76994	2	0.29565	0.2	-1.36222	9	0.08311	1.9	-0.63504	0.41	5216.00	-.52
0	1	23	30	6.18	0.045	2	0.82041	1.1	0.19498	11	0.71988	2.9	0.146	0.43	6500.00	.62
0	1	23	31	6.62	-0.31552	2	1.3233	0.37	-1.20607	10	-0.75564	1.92	-0.88387	0.31	7135.00	-.67
0	1	24	1	5.81	0.90278	2	0.62773	1.47	0.95289	7	-0.38605	4.94	3.23312	0.31	4313.00	-.67
0	0	24	2	15.24	0.78017	5	0.6455	0.13	-1.16204	19	0.64786	3.99	0.79322	0.23	9809.00	.35
0	0	24	3	8.07	0.491	0	-0.55522	0.47	-0.48793	12	0.58774	2.42	-0.33154	0	5854.00	-.21
0	1	24	4	5.18	-0.56353	0	-0.68143	0.6	-0.63002	12	0.41072	3.2	0.54677	0.09	6511.00	.07
0	1	24	5	4.63	-0.82226	0	-0.45849	1.33	0.1791	10	-0.598	2.17	-0.44263	0.13	6000.00	-.68
0	1	24	6	7.71	0.82575	2	0.46481	0.37	-1.39164	11	-0.05574	2.35	0.17276	0	6937.00	-.34
0	0	24	7	5.64	-0.57802	0	-0.5	0.57	-0.68453	9	-0.68465	1.86	-0.85794	0.05	6107.00	-.78
0	0	24	8	7.39	0.24246	0	-0.54115	0.47	-0.85706	13	0.39523	2.45	-0.26594	0.11	6702.00	-.22
0	1	24	9	6.52	-0.19384	4	1.22216	0.67	-0.60903	9	-0.71284	4.41	1.92621	0.09	4213.00	-1.57
0	1	24	10	8.08	0.09654	0	-0.76125	0.77	-0.98795	13	-0.16124	2.33	-0.5287	0.09	7702.00	-.37
0	1	24	11	4.76	-0.47095	0	-1.05915	1.17	0.22929	9	-0.30429	2.86	0.18546	0	6000.00	-.41
0	1	24	12	5.34	-0.17396	2	0.85179	1.3	-0.2742	10	-0.38031	2.08	-0.26559	0	6000.00	-.34
0	1	24	13	7.09	-0.62659	2	-0.10726	1.03	-0.17771	13	0	2.31	-0.23394	0.04	8809.00	.15
0	1	24	14	5.07	-0.17825	2	0.77566	0.67	-0.48842	9	-0.07281	4.45	0.29558	0.1	5042.00	-.76
0	1	24	15	5.9	-0.17305	2	-0.24437	1.77	-0.02497	7	-0.72125	2.83	0.54801	0.13	6563.00	-.46
0	1	24	16	4.41	-0.91144	5	0.33719	0.47	-0.86609	7	-0.29562	2.04	-0.34735	0.62	4229.00	-.96
0	0	24	17	5.18	-0.16527	2	0.6495	1.23	-0.11336	11	0.43605	2.54	-0.18168	0.16	4833.00	-.81
0	1	24	18	4.75	-0.07499	4	1.2938	0.67	-0.69082	9	0.32969	2.37	0.00992	0.07	5234.00	-.58
0	1	24	19	5.65	0.45703	0	-0.86646	0.1	-1.59031	10	0.44592	2.58	0.19532	0.38	4042.00	-1.42
0	1	24	20	17.34	1.61526	4	2.68993	0.47	-0.73562	17	0.57166	3.47	0.2807	0.03	8575.00	.39
0	1	24	21	13.52	1.07249	2	0.75695	0.63	-0.3793	17	0.3123	2.86	0.39809	0	9532.00	.18
0	0	24	22	5.83	-0.4013	2	0.71279	0.5	-0.68895	14	0.27106	2.72	0.09355	0.12	6978.00	-.46
0	1	24	23	11.33	1.12062	2	0.86978	0	-1.35577	15	0.51295	3.36	0.82208	0.15	7064.00	-.38
0	1	24	24	6.29	0.04111	2	0.3549	0	-1.59733	7	-0.77229	4.33	2.17348	0.23	4532.00	-1.01
0	1	24	25	8.68	0.67186	2	0.69194	0.7	-0.50746	14	0.45846	2.6	-0.04423	0.13	7468.00	-.14
0	0	24	26	6.83	0.21574	2	-0.1977	0.2	-1.12074	9	-0.56915	2.43	-0.06254	0.14	6383.00	-.75
0	1	24	27	5.55	-0.03331	2	0.31626	1.87	0.51548	10	0.0792	2.3	-0.13783	0	6787.00	-.25
0	0	24	28	6.9	0.18355	4	0.07025	0.43	-0.89637	9	-0.26957	2.86	0.29851	0.3	6043.00	-.37
0	1	24	29	6.98	0.74821	2	0.29565	0.77	-0.42021	11	0.83111	2.53	0.18022	0.24	6149.00	.12
0	0	24	30	5.94	-0.05066	2	0.82041	0.7	-0.44313	9	-0.06544	4.21	1.41903	0.09	5340.00	-.35
0	1	24	31	8.04	0.17397	4	3.22885	1.97	0.47194	10	-0.75564	3.14	0.47556	0.28	6875.00	-.79
1	1	25	1	5.03	0.30795	2	0.62773	1.17	0.43225	10	0.91687	2.24	0.05093	0.32	6383.00	.85
1	1	25	2	6.39	-0.54116	5	0.6455	1	0.49347	12	-0.32393	1.49	-1.10373	0.71	8532.00	.05
1	1	25	3	10.72	1.51036	2	0.98231	1.03	0.44524	15	1.57955	2.57	-0.14267	0.05	8298.00	1.49
1	1	25	4	8.24	0.82564	2	0.85179	0.37	-1.06861	14	1.03992	2.08	-0.70274	0.26	7486.00	.77
1	1	25	5	5.56	-0.46642	0	-0.45849	2	0.97511	14	0.16405	2.12	-0.49574	0.23	9043.00	.50
1	1	25	6	8.74	1.30825	2	0.46481	1.1	-0.53123	19	1.95104	2.37	0.20267	0.07	10979.00	1.72
1	1	25	7	9.84	0.86396	2	1.5	1.73	0.83665	11	-0.22822	6.06	2.72047	0.15	10170.00	1.40
1	1	25	8	9.91	1.12917	2	1.40698	1.07	-0.1959	13	0.39523	3.22	0.5427	0.17	10660.00	1.81
1	1	25	9	7.97	0.33395	2	-0.47006	1.27	0.42409	16	1.30555	1.37	-1.32162	0.17	8724.00	1.14
1	1	25	10	7.28	-0.16463	4	2.56057	2.1	0.22488	13	-0.16124	2.31	-0.54883	0.19	9638.00	.40
1	1	25	11	4.12	-0.81782	2	0.63549	1.83	1.36002	8	-0.60858	1.45	-0.50239	0.53	8407.00	1.23
1	1	25	12	8.51	-0.10505	4	2.385	1.83	0.37845	14	0.73734	1.94	-0.29424	0.53	8407.00	1.29
1	1	25	13	13.55	2.54197	4	1.82349	1.47	0.37308	23	2.65106	2.46	-0.06192	0.15	12296.00	2.06
1	1	25	14	8.74	-0.07187	2	0.77566	0.37	-0.91962	15	2.17381	2.41	-0.23411	0.06	8973.00	2.34
1	1	25	15	5.29	-0.46077	4	1.51512	3.1	1.09853	7	-0.72125	1.36	-1.09235	0.68	8877.00	.69
1	1	25	16	5.5	-0.2162	5	0.33719	1.27	0.31981	10	1.03467	1.81	-0.58124	0.74	6541.00	.87
1	1	25	17	6.88	-0.13979	4	2.11086	0.4	-1.18724	9	-0.15632	3.5	0.00098	0.22	7296.00	1.01
1	1	25	18	4.88	-0.01097	4	1.2938	1.9	0.61069	11	0.98907	2.01	-0.45254	0.41	7458.00	.92
1	1	25	19	6.57	1.06847	2	0.69317	1.27	0.25141	9	0.05438	2.63	0.26465	0.3	7730.00	1.51
1	1	25	20	12.61	0.53557	2	1.02032	1.17	0.54874	12	-0.53478	5.36	1.87611	0.09	9081.00	.65
1	1	25	21	13.49	1.0652	2	0.75695	0.17	-0.95511	22	1.00629	3.04	0.6885	0.14	11319.00	.63
1	1	25	22	9.34	0.95117	2	0.71279	2.33	0.79218	13	0.04413	2.21	-0.37698	0.08	10213.00	.93
1	1	25	23	8.46	0.22613	2	0.86978	2.57	1.28713	15	0.51295	1.73	-0.65618	0.08	10128.00	.71
1	1	25	24	9.52	1.42478	4	1.95196	0.73	-0.5179	15	1.2497	3.29	1.06503	0.1	9617.00	1.64
1	1	25	25	9.02	0.78907	2	0.69194	2.53	0.43334	15	0.67852	1.7	-0.82969	0.16	10446.00	1.14
1	1	25	26	7.61	0.54037	4	1.58158	0.73	-0.68249	17	1.55961	3.36	0.62244	0.22	10426.00	1.23
1	1	25	27	7.72	1.06935	2	0.31626	1.13	-0.39176	12	0.71279	4.27	1.32035	0.05	10000.00	1.47
1	1	25	28	7.07	0.28474	4	0.07025	1.27	0.33341	8	-0.64283	1.92	-0.7239	0.3	8234.00	1.09
1	1	25	29	8.94	1.94832	4	1.81616	1.07	0.0785	14	1.95311	2.73	0.44237	0.17	8757.00	1.90
1	1	25	30	6.62	0.22922	0	-0.82041	0.63	-0.54948	10	0.32722	1.93	-0.79747	0.33	7234.00	1.22
1	1	25	31	12.29	1.63947	2	1.3233	1.5	-0.01748	24	2.67536	3.68	1.07229	0.19	12234.00	1.81
1	1	26	1	3.22	-1.07269	2	0.62773	0.53	-0.66686	4	-1.68897	0.9	-1.5378	0.36	5617.00	.28
1	1	26	2	9.08	-0.13924	5	0.6455	0.1	-1.22572	14	-0.04628	4.4	1.10442	0.39	8128.00	-.04
1	1	26	3	10.92	1.58696	0	-0.55522	0.6	-0.26836	10	-0.07347	2.64	-0.04206	0.1	7064.00	.63
1	1	26	4	6.95	0.2402	2	0.85179	1.17	0.4351	10	-0.21847	3.31	0.6799	0.15	6405.00	-.01
1	0	26	5	6.02	-0.28738	0	-0.45849	2.53	1.61191	9	-0.78852	1.81	-0.83571	0.11	7659.00	-.04
1	1	26	6	3.05	-1.34126	0	-0.92962	1.47	-0.10103	7	-1.05913	1.33	-1.2407	0.19	5766.00	-.94
1	1	26	7	4.12	-1.10157	0	-0.5	2.83	2.2709	6	-1.36931	1.81	-0.90748	0.07	7234.00	-.18
1	1	26	8	4.71	-0.69992	0	-0.54115	2.93	1.86104	7	-1.15696	1.68	-1.07013	0.18	6936.00	-.10
1	1	26	9	5.35	-0.61948	2	-0.47006	0.83	-0.32205	7	-1.28953	2.43	-0.18562	0.04	5425.00	-.84
1	1	26	10	6.97	-0.26775	4	2.56057	1.43	-0.38153	11	-0.77228	2.88	0.06816	0.02	7511.00	-.45
1	1	26	11	5.27	-0.19144	2	0.63549	0.67	-0.61876	13	0.91287	1.99	-0.23875	0.42	7064.00	.31
1	1	26	12	3.48	-0.21418	0	-0.68143	1.53	0.01133	7	-1.21855	1.78	-0.32854	0.42	7064.00	.38
1	1	26	13	8.64	0.13484	2	-0.10726	2.1	1.17808	9	-1.06042	1.54	-1.06754	0.38	7978.00	-.31
1	1	26	14	3.85	-0.21367	0	-0.86692	1.8	1.14054	7	-0.82168	2.13	-0.30746	0.12	6383.00	.30
1	1	26	15	4.11	-1.01682	2	-0.24437	3.83	1.71645	4	-1.65975	0.85	-1.65748	0.21	8383.00	.44
1	1	26	16	3.58	-1.43424	4	-1.39693	1.03	-0.02608	7	-0.29562	2.62	0.23305	0.36	3766.00	-1.32
1	1	26	17	5.26	-0.16403	2	0.6495	1.3	-0.02744	9	-0.15632	2.04	-0.27922	0.13	7489.00	1.15
1	1	26	18	3.14	-0.84204	4	1.2938	3	1.7715	3	-1.64845	1.86	-0.6496	0.4	5936.00	-.11
1	1	26	19	3.45	-0.99251	0	-0.86646	2.83	2.72458	5	-1.51178	1.82	-0.81379	0.15	6298.00	.37
1	1	26	20	9.29	-0.22012	0	-0.64929	1.07	0.36526	11	-0.75607	2.49	-0.54353	0.18	6042.00	-.92
1	1	26	21	6.94	-0.47354	2	0.75695	0.7	-0.29705	8	-0.93689	2.15	-0.72681	0.21	8042.00	-.20
1	1	26	22	7.06	0.07376	2	0.71279	1	-0.285	11	-0.40974	2.52	-0.09422	0.07	8660.00	.26
1	1	26	23	4.07	-1.14429	2	0.86978	2.33	1.04686	8	-0.84772	1.04	-1.28783	0.16	6638.00	-.54
1	1	26	24	6.62	0.182	2	0.3549	0.67	-0.61603	8	-0.51954	1.05	-1.32466	0.14	6106.00	-.19
1	1	26	25	4.86	-0.64386	4	2.47122	1.07	-0.3193	8	-0.8619	2.55	-0.08611	0.24	5915.00	-.80
1	1	26	26	4.4	-0.79656	2	-0.1977	1.4	-0.13467	8	-0.83524	1.1	-1.04796	0	7212.00	-.34
1	1	26	27	3.56	-1.04114	2	0.31626	0.77	-0.84539	6	-1.18798	2.84	0.25742	0.23	6638.00	-.33
1	1	26	28	5.51	-0.59617	4	0.07025	2	1.41561	6	-1.38934	1.86	-0.79058	0.4	6766.00	.11
1	1	26	29	6.1	0.2065	0	-1.22485	0.63	-0.64186	10	0.45711	2.85	0.59766	0.12	7064.00	.74
1	1	26	30	6.39	0.13425	2	0.82041	1.43	0.72673	8	-0.45811	2.56	-0.18859	0.19	6570.00	.67
1	0	26	31	6.98	-0.19437	2	1.3233	2.07	0.57682	11	-0.51057	1.78	-1.03513	0.2	9316.00	.39
0	1	27	1	4.12	-0.38525	0	-0.93077	0.87	-0.08838	10	0.91687	2.13	-0.08647	0	5034.00	-.14
0	1	27	2	5.83	-0.62387	5	0.6455	1.03	0.55714	11	-0.46276	2.59	-0.26741	0	7134.00	-.27
0	1	27	3	3.44	-1.28882	0	-0.55522	1.13	0.60992	7	-1.06528	1.36	-1.69335	0	5333.00	-.57
0	1	27	4	3.84	-1.17348	0	-0.68143	1.57	1.18695	7	-1.16226	1.48	-1.37728	0	5900.00	-.37
0	1	27	5	5.58	-0.45597	0	-0.45849	0.27	-1.09451	11	-0.40749	2.84	0.28355	0	5633.00	-.82
0	1	27	6	4.46	-0.68393	0	-0.92962	1.77	0.25095	11	-0.05574	0.92	-1.82226	0	7467.00	-.07
0	0	27	7	3.99	-1.14665	0	-0.5	1.8	0.92357	10	-0.45644	1.73	-0.97458	0	6500.00	-.57
0	1	27	8	5.93	-0.27268	0	-0.54115	0.73	-0.56321	8	-0.89826	1.98	-0.75466	0	6467.00	-.34
0	1	27	9	5.84	-0.44203	4	1.22216	0	-1.75694	8	-1.00119	2.22	-0.41788	0	6399.00	-.25
0	1	27	10	4.6	-1.03987	0	-0.76125	0.8	-0.95763	10	-1.07779	2.4	-0.45229	0	6200.00	-.97
0	1	27	11	3.5	-1.1522	0	-1.05915	0.73	-0.50569	7	-0.91287	1.36	-0.54823	0	5500.00	-.75
0	1	27	12	3.28	-0.21861	0	-0.68143	1.83	0.37845	8	-0.93914	1.48	-0.39388	0	5500.00	-.68
0	1	27	13	7.53	-0.41284	2	-0.10726	0.87	-0.38955	11	-0.53021	2.12	-0.43549	0	7967.00	-.31
0	1	27	14	4.66	-0.19014	0	-0.86692	1	-0.00932	6	-1.19612	1.99	-0.34414	0	5133.00	-.68
0	1	27	15	5.24	-0.48662	2	-0.24437	0.73	-0.89567	8	-0.40842	1.68	-0.73597	0	6533.00	-.47
0	1	27	16	3.45	-1.5165	5	0.33719	2.17	1.65394	7	-0.29562	2.06	-0.33211	0	5367.00	-.06
0	1	27	17	2.75	-0.20162	0	-0.81187	3.07	2.2492	6	-1.04487	1.62	-0.3593	0	4633.00	-.96
0	1	27	18	4.39	-0.24752	2	-0.68819	0.47	-0.90187	7	-0.32969	2.38	0.02166	0	5233.00	-.58
0	0	27	19	2.63	-1.53512	0	-0.86646	0.77	-0.5379	5	-1.51178	1.19	-1.6502	0	5166.00	-.53
0	1	27	20	5.09	-1.17845	0	-0.64929	0.4	-0.85794	11	-0.75607	1.89	-1.05065	0	6300.00	-.78
0	1	27	21	8.17	-0.18508	0	-1.12238	1.17	0.27877	13	-0.2429	2.51	-0.14884	0	8033.00	-.20
0	1	27	22	5.27	-0.61809	0	-1.18798	1.2	-0.12343	9	-0.8636	1.51	-1.02952	0	6501.00	-.67
0	1	27	23	6.22	-0.47249	0	-1.15036	0.3	-1.04686	10	-0.45896	1.87	-0.52712	0	7533.00	-.22
0	1	27	24	5.19	-0.43084	0	-1.24216	1.3	0.31619	8	-0.51954	1.91	-0.41183	0	5700.00	-.40
0	1	27	25	4.66	-0.71264	0	-1.08734	1.57	-0.06272	9	-0.64184	1.59	-0.92356	0	6733.00	-.45
0	1	27	26	8.43	0.88082	2	-0.1977	1.03	-0.43597	11	-0.03696	2.59	0.05115	0	6800.00	-.54
0	1	27	27	3.84	-0.89974	0	-1.2018	2	0.68043	8	-0.55439	2.32	-0.12719	0	5667.00	-.86
0	1	27	28	6.6	0.01764	4	0.07025	0.63	-0.60122	9	-0.26957	3.2	0.66359	0.06	5999.00	-.40
0	1	27	29	4.91	-0.52684	2	0.29565	1.27	0.41097	6	-1.03889	1.94	-0.58355	0	6434.00	.31
0	1	27	30	4.38	-0.69963	0	-0.82041	1.4	0.67355	8	-0.45811	3.69	0.91271	0	4900.00	-.71
0	1	27	31	5.28	-0.78102	0	-0.58225	1.6	0.0874	12	-0.26549	2.03	-0.75247	0	7400.00	-.54
1	1	28	1	6.14	1.15368	2	0.62773	0.27	-1.12965	10	0.91687	4.29	2.46559	0.17	4830.00	-.29
1	1	28	2	12.46	0.36502	4	-0.6455	0.1	-1.22572	23	1.20317	4.63	1.27695	0.27	12021.00	.86
1	1	28	3	12.07	2.02837	0	-0.55522	0.23	-0.87218	14	1.24895	4.06	1.78211	0.1	9851.00	2.58
1	0	28	4	12.79	2.89219	0	-0.68143	0	-1.7578	14	1.03992	4.79	2.34089	0.19	7745.00	.96
1	0	28	5	10.95	1.60011	0	-0.45849	0.1	-1.29351	19	1.11662	3.36	0.83952	0.08	9873.00	.82
1	1	28	6	10.03	1.90589	2	0.46481	2.7	1.34601	15	0.94765	3.41	1.65335	0.08	10809.00	1.64
1	1	28	7	15.32	2.74708	0	-0.5	0	-1.42338	22	2.28218	4.87	1.70144	0.08	11617.00	2.18
1	0	28	8	19.02	4.32823	0	-0.54115	0	-1.37129	23	2.98222	3.4	0.7328	0.18	12171.00	2.58
1	1	28	9	8.61	0.56816	2	-0.47006	0.7	-0.55164	14	0.72886	2.99	0.41168	0.11	8042.00	.73
1	0	28	10	19.46	3.80645	0	-0.76125	0.97	-0.80602	21	2.28289	4.84	2.19171	0.07	14755.00	2.43
1	1	28	11	9.43	2.0587	2	0.63549	0.47	-0.95798	13	0.91287	3.12	0.31437	0.14	7468.00	.59
1	1	28	12	10.72	-0.05719	0	-0.68143	0.93	-0.7229	15	1.01675	3.7	0.07883	0.14	7468.00	.66
1	1	28	13	12.13	1.84318	2	-0.10726	0.1	-1.36403	19	1.59064	4.18	1.81274	0.08	11403.00	1.57
1	1	28	14	8.73	-0.07217	2	0.77566	0	-1.44664	12	1.0505	3.22	-0.02338	0	6936.00	.74
1	1	28	15	6.36	0.04128	2	-0.24437	4.7	2.44672	10	0.21724	3.13	0.88916	0.09	10638.00	1.56
1	1	28	16	8.73	1.8245	5	0.33719	0.77	-0.42138	9	0.59124	4.59	2.21716	0.2	6149.00	.56
1	1	28	17	6.32	-0.14824	2	0.6495	1.03	-0.37109	9	-0.15632	5.06	0.30206	0	7021.00	.80
1	1	28	18	8.78	1.84287	2	-0.68819	0.23	-1.1481	13	1.64845	4.73	3.11396	0.17	6042.00	-.04
1	1	28	19	8.63	2.42581	0	-0.86646	0	-1.74818	9	0.05438	3.68	1.66615	0.12	5809.00	-.02
1	1	28	20	19.74	2.16207	2	1.02032	0.17	-1.28606	24	2.12067	5.28	1.81098	0.09	11579.00	1.94
1	0	28	21	27.19	4.28721	0	-1.12238	2	1.307	45	4.19867	3.11	0.80143	0.06	25702.00	4.24
1	1	28	22	8.9	0.77966	2	0.71279	0.27	-0.87745	18	1.17878	4.89	2.11658	0.09	8937.00	.38
1	1	28	23	11.59	1.2013	2	0.86978	0.9	-0.42904	16	0.70734	3.35	0.80946	0.1	9860.00	.62
1	0	28	24	7.68	0.63598	2	0.3549	0.6	-0.71416	11	0.23871	3	0.75958	0.1	6830.00	.19
1	1	28	25	10.66	1.35219	2	0.69194	0.2	-0.76405	17	1.11864	4.75	1.82851	0.06	9915.00	.91
1	1	28	26	11.29	2.07084	2	-0.1977	0.73	-0.68249	14	0.76133	3.58	0.78015	0.15	9511.00	.79
1	1	28	27	5.82	0.10623	2	0.31626	2.2	0.92786	12	0.71279	3.54	0.77903	0.15	9979.00	1.46
1	1	28	28	7.06	0.27794	4	0.07025	1.4	0.53017	9	-0.26957	3.18	0.64661	0.21	7787.00	.79
1	1	28	29	9.01	1.9933	2	0.29565	0	-1.69469	11	0.83111	2.44	0.06861	0.28	5830.00	-.10
1	1	28	30	7.91	0.76451	0	-0.82041	0.13	-1.3471	12	1.11255	3.17	0.41172	0.11	7000.00	1.03
1	1	28	31	8.74	0.4142	0	-0.58225	1.5	-0.01748	18	1.20494	3.98	1.39465	0.13	11404.00	1.41
0	1	29	1	3.94	-0.5243	0	-0.93077	0.67	-0.43547	5	-1.25467	2.03	-0.20592	0	4034.00	-.88
0	1	29	2	3.9	-0.91281	5	0.6455	1.2	0.87551	8	-0.87924	2.3	-0.49024	0	4947.00	-.77
0	1	29	3	2.92	-1.49003	0	-0.55522	0.37	-0.65261	5	-1.72649	2.05	-0.8107	0	4155.00	-1.39
0	1	29	4	3.47	-1.34025	0	-0.68143	1.07	0.24714	7	-1.16226	2.58	-0.14978	0	4790.00	-1.17
0	1	29	5	3.96	-1.07671	0	-0.45849	0.53	-0.77611	6	-1.36006	2.01	-0.61411	0	4342.00	-1.32
0	1	29	6	3.81	-0.98776	0	-0.92962	1.37	-0.21836	10	-0.30659	1.93	-0.41905	0	5069.00	-1.30
0	1	29	7	4.54	-0.95694	0	-0.5	0.6	-0.64107	8	-0.91287	1.89	-0.84012	0	4474.00	-1.66
0	1	29	8	3.05	-1.28409	0	-0.54115	0.37	-0.96725	5	-1.67436	1.8	-0.94672	0	3603.00	-1.81
0	1	29	9	4.61	-0.88846	2	-0.47006	0.77	-0.43684	6	-1.57787	2.16	-0.47874	0	4527.00	-1.38
0	1	29	10	4.36	-1.11778	0	-0.76125	1.23	-0.56346	9	-1.38331	3.52	0.75422	0	5104.00	-1.40
0	1	29	11	2.33	-1.78932	0	-1.05915	1.07	0.05968	6	-1.21716	1.54	-0.46032	0	4132.00	-1.69
0	1	29	12	2.58	-0.23373	0	-0.68143	0.87	-0.80448	7	-1.21855	1.46	-0.39665	0	4132.00	-1.61
0	1	29	13	5.28	-1.51826	2	-0.10726	0.83	-0.43192	8	-1.32553	2.27	-0.26805	0	5017.00	-1.93
0	1	29	14	4.29	-0.20087	0	-0.86692	0.43	-0.8238	4	-1.94499	1.8	-0.39209	0	3845.00	-1.70
0	1	29	15	4.39	-0.88507	2	-0.24437	1.07	-0.6148	8	-0.40842	2.51	0.19469	0.05	4311.00	-1.58
0	1	29	16	4.7	-0.72608	5	0.33719	0.67	-0.56961	4	-1.62591	2.57	0.18097	0	4155.00	-1.02
0	1	29	17	3.36	-0.1925	0	-0.81187	0.17	-1.48793	6	-1.04487	1.83	-0.31837	0	3810.00	-1.56
0	1	29	18	3.07	-0.87326	2	-0.68819	0.43	-0.93705	7	-0.32969	2.12	-0.31519	0	3707.00	-1.62
0	1	29	19	5.13	0.11572	0	-0.86646	1.23	0.19879	9	0.05438	2.73	0.39786	0.16	5342.00	-.39
0	1	29	20	5.54	-1.07598	0	-0.64929	0.6	-0.49098	7	-1.64122	2.98	-0.12864	0	4604.00	-1.66
0	1	29	21	3.5	-1.28234	0	-1.12238	0.33	-0.74947	6	-1.21449	1.53	-1.69325	0	4035.00	-1.21
0	1	29	22	4.73	-0.82224	0	-1.18798	0.67	-0.5543	6	-1.5444	2.74	0.11554	0	4974.00	-1.33
0	1	29	23	4.74	-0.9331	0	-1.15036	0.43	-0.90957	7	-1.04211	1.81	-0.58232	0	4327.00	-1.36
0	1	29	24	3.65	-1.08647	0	-1.24216	0.93	-0.22352	7	-0.77229	1.92	-0.3958	0	4362.00	-1.10
0	1	29	25	3.28	-1.1854	0	-1.08734	2.4	0.36492	7	-1.08196	2.66	0.0073	0.04	3931.00	-1.65
0	1	29	26	4.75	-0.65227	2	-0.1977	0	-1.28509	7	-1.10134	3.83	0.96806	0	4673.00	-1.58
0	1	29	27	3.72	-0.96253	0	-1.2018	0.5	-1.17529	7	-0.87118	2.51	0.01391	0	4431.00	-1.52
0	1	29	28	5.8	-0.43634	4	0.07025	0.17	-1.2899	6	-1.38934	2.48	-0.11693	0	4816.00	-1.18
0	1	29	29	2.89	-1.76283	0	-1.22485	0.77	-0.42021	6	-1.03889	1.56	-1.07313	0	3526.00	-1.68
0	1	29	30	4.53	-0.63484	0	-0.82041	0.53	-0.709	8	-0.45811	2.27	-0.46994	0	4328.00	-1.18
0	1	29	31	6.06	-0.50884	0	-0.58225	1.37	-0.15731	11	-0.51057	1.95	-0.85078	0	6052.00	-1.19
0	1	30	1	4.38	-0.1888	0	-0.93077	0	-1.59243	7	-0.38605	2.7	0.5868	0	3808.00	-1.04
0	1	30	2	10.03	0.00273	5	0.6455	0.13	-1.16204	16	0.23138	3.21	0.19955	0.05	9192.00	.21
0	1	30	3	6.78	-0.00593	0	-0.55522	0.1	-1.09175	10	-0.07347	3.17	0.62988	0	4766.00	-.97
0	1	30	4	10.08	1.66069	2	0.85179	0.1	-1.56984	10	-0.21847	3.34	0.70587	0	6128.00	-.21
0	1	30	5	4.7	-0.7942	0	-0.45849	0.83	-0.4179	10	-0.598	3.36	0.84188	0	6149.00	-.62
0	1	30	6	5.16	-0.35842	0	-0.92962	1.67	0.13362	7	-1.05913	2.48	0.35286	0	6425.00	-.60
0	1	30	7	7.3	-0.00756	0	-0.5	0.53	-0.72799	14	0.45644	3.42	0.46546	0	7532.00	-.02
0	1	30	8	6.81	0.03968	0	-0.54115	0	-1.37129	11	-0.12216	3.19	0.51478	0	5809.00	-.67
0	1	30	9	5.3	-0.63755	2	-0.47006	0.17	-1.46997	10	-0.4245	2.53	-0.08568	0	5213.00	-.97
0	1	30	10	6.76	-0.33658	0	-0.76125	0.17	-1.53372	12	-0.46676	2.3	-0.56432	0	5553.00	-1.23
0	1	30	11	5.38	-0.13298	2	0.63549	0.23	-1.35374	9	-0.30429	2.65	0.08308	0	5660.00	-.64
0	1	30	12	4.83	-0.18505	0	-0.68143	0.37	-1.41634	9	-0.65973	1.68	-0.35091	0	5660.00	-.57
0	1	30	13	9	0.31136	2	-0.10726	0.4	-0.98271	8	-1.32553	2.42	-0.1099	0	7830.00	-.39
0	1	30	14	5.03	-0.17933	0	-0.86692	0	-1.44664	8	-0.44724	2.21	-0.28695	0	4890.00	-.88
0	1	30	15	4.73	-0.72421	4	1.51512	1.77	-0.02497	8	-0.40842	2.43	0.09989	0.03	6276.00	-.60
0	1	30	16	5.74	-0.06862	5	0.33719	0.77	-0.42138	8	0.14781	3.11	0.72397	0.08	4618.00	-.65
0	1	30	17	4.89	-0.16952	0	-0.81187	0.37	-1.2302	9	-0.15632	2.72	-0.14727	0	5043.00	-.65
0	1	30	18	5.27	0.17292	4	1.2938	0.3	-1.07775	9	0.32969	3.49	1.48137	0	5447.00	-.44
0	1	30	19	4.13	-0.54734	2	0.69317	0.17	-1.48507	7	-0.7287	2.43	-0.00746	0	4851.00	-.78
0	1	30	20	9	-0.28654	0	-0.64929	0.57	-0.55214	10	-0.97735	2.63	-0.42488	0.04	5553.00	-1.17
0	1	30	21	8.23	-0.16987	0	-1.12238	0	-1.16076	9	-0.79809	2.68	0.12399	0	6660.00	-.55
0	1	30	22	9.08	0.84887	2	0.71279	0	-1.09289	16	0.72492	3.29	0.62745	0	7702.00	-.15
